API/UWI,Operator Alias,Well/Lease Name,Well Number,Entity Type,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,Basin,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Reported Operator,Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42389354900000,DIAMONDBACK E&P LLC,STATE MCGARY 16,1H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2017,4/1/2018,121903,101139,121456,,729,1,309,256,6325,6837,,71147,83712,85099,0,97598,116560,117025,702,,,,,,,,,,,,833,965,5964968,994,3541,5343,,6325,6837,,,,,1160,1213.597,1210,823.997,863.9,662.7,29904,2,25835,2,30819,2,185,2,,,,,,1,1,13,(N/A),(N/A),P819902,11/17/2016,15207,,,HOEFS T-K,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1439744,-103.2351451,DIAMONDBACK E&P LLC,94814,115066,,-195512
42389355240000,APACHE CORPORATION,BLACK HAWK STATE #5H,5H,WELL,REEVES (TX),(N/A),OIL,ACTIVE,H,2/1/2017,4/1/2018,758707,50273,176724,,1060,1,1931,109,116,1169,,19368,187497,50617,0,43967,613826,146271,878,,,,,,,,,,,,448,3627,6314419,1052,1922,47364,,18527,164491,,,,,8100,18717.823,15090,53.425,123.5,40.6,112425,2,13887,2,32625,2,196,2,,,,,,1,1,13,,,P820207,12/10/2016,16000,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1514994,-103.7906608,APACHE CORPORATION,31746,594216,,-195391
42389352760000,APACHE CORPORATION,REDWOOD #2H,2H,WELL,REEVES (TX),(N/A),GAS,ACTIVE,H,1/1/2017,4/1/2018,1373052,127,228969,,1374,1,3211,0,9,1649,,127,414634,69233,0,127,972466,162205,973,,,,,,,,,,,,2,3680,3690179,615,0,139468,,57,155487,,,,,2146600,17393785.71,10811430,0.057,0.5,0,140161,6,69,6,23429,6,141,6,,,,,,1,1,15,,,P816458,12/5/2016,15000,0,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2689848,-103.9777678,APACHE CORPORATION,70,1217565,,-194831
42389353720000,APACHE CORPORATION,WEISSMIES #5H,5H,WELL,REEVES (TX),(N/A),OIL,INACTIVE,H,12/1/2016,5/1/2017,122113,6961,27313,,164,0,531,19,1387,22078,,6961,122113,27313,0,,,,,,,,,,,,,,,,85,1189,1698194,283,709,20939,,,,,,,,13990,17542.451,17540,57.005,71.5,33.9,36846,2,2633,2,8774,2,53,2,,,,,,1,1,5,(N/A),(N/A),P818280,9/13/2016,16000,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.0079549,-103.7325589,APACHE CORPORATION,6961,122113,,-194791
42389352740000,APACHE CORPORATION,REDWOOD #1H,816431,WELL,REEVES (TX),(N/A),GAS,ACTIVE,H,10/1/2016,4/1/2018,3822065,14,637025,,3822,4,8266,0,0,398487,,0,557072,92845,0,0,2066963,344494,2067,,,,,,,,,,,,0,5286,5286167,881,0,214366,,0,566463,,,,,,232543000,273004640,0.004,0,0,448466,10,14,1,74744,10,448,10,,,,,,1,1,15,,,P816431,7/10/2016,15000,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2689849,-103.9764677,APACHE CORPORATION,14,3255602,,-194766
42389353640000,APACHE CORPORATION,WEISSMIES UNIT A #3H,818118,WELL,REEVES (TX),(N/A),GAS,INACTIVE,H,12/1/2016,5/1/2017,492812,11573,93708,,562,1,1885,39,2148,56687,,11573,492812,93708,0,,,,,,,,,,,,,,,,128,5271,6037548,1006,497,19003,,,,,,,,41230,42582.908,42580,23.484,24.3,26.2,163386,2,3963,2,31194,2,187,2,,,,,,1,1,6,(N/A),(N/A),P818118,9/19/2016,16000,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.0079349,-103.7324589,APACHE CORPORATION,11573,492812,,-194739
42389352750000,APACHE CORPORATION,SPRUCE STATE #1H,1H,WELL,REEVES (TX),(N/A),GAS,ACTIVE,H,1/1/2017,4/1/2018,3129601,0,521600,,3130,3,7248,0,0,1412,,0,913922,152320,0,0,2448852,408142,2449,,,,,,,,,,,,0,9475,9474750,1579,0,178036,,0,281701,,,,,,,,0,0,0,351714,6,0,,58619,6,352,6,,,,,,1,1,15,(N/A),(N/A),P816443,4/27/2018,16000,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2689949,-103.9717676,APACHE CORPORATION,0,2847900,,-194738
42389352230000,APACHE CORPORATION,MONT BLANC #2H,815597,WELL,REEVES (TX),(N/A),OIL,ACTIVE,H,7/1/2016,4/1/2018,115459,52271,71514,,429,0,123,104,3095,5199,,32819,81219,46355,0,36390,96685,52504,315,,,,,,,,,,,,388,1045,3370516,562,2118,4171,,36390,96685,,,,,2700,1182.167,2210,845.904,370.8,507.8,32402,2,12014,2,17414,2,104,2,,,,,,1,1,13,(N/A),(N/A),P815597,6/9/2016,15000,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2140867,-103.8966646,APACHE CORPORATION,15881,18774,,-193700
42389352210000,APACHE CORPORATION,BLACK HAWK STATE #1H,815577,WELL,REEVES (TX),(N/A),GAS,ACTIVE,H,8/1/2016,4/1/2018,846525,21777,162865,,977,1,2037,47,48,1472,,8823,290406,57224,0,8823,290406,57224,343,,,,,,,,,,,,138,3468,4295233,716,798,44535,,8823,290406,,,,,25160,42930.292,38870,23.294,39.7,17.9,140039,3,4135,2,26980,3,162,3,,,,,,1,1,13,,,P815577,6/12/2016,16000,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1373898,-103.7929609,APACHE CORPORATION,12954,556119,,-193261
42389351750000,APACHE CORPORATION,ORTLER #1H,814333,WELL,REEVES (TX),(N/A),GAS,INACTIVE,H,6/1/2016,12/1/2016,149389,596,25494,,153,0,,,12,1812,,576,140495,23992,0,,,,,,,,,,,,,,,,9,1406,1461226,244,20,8894,,,,,,,,153500,250652.685,250650,3.99,6.5,2.2,43594,2,284,2,7550,2,45,2,,,,,,1,1,7,,,P814333,4/12/2016,14802,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,30.9361571,-103.7481587,APACHE CORPORATION,596,149389,,-193259
42389350870000,APACHE CORPORATION,SPANISH TRAIL 55 #1H,811604,WELL,REEVES (TX),NA,GAS,INACTIVE,H,1/1/2016,4/1/2016,223189,5664,42862,,257,0,,,48,1364,,,,,,,,,,,,,,,,,,,,,62,2106,2480621,413,1736,101363,,,,,,,,33700,39404.838,39400,25.378,29.7,17.1,101363,4,2068,3,18630,4,112,4,,,,,,1,1,4,(N/A),(N/A),P811604,11/8/2015,14804,,,(N/A),TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,30.9673662,-103.7357587,APACHE CORPORATION,5664,223189,,-190219
42389343940000,"NOBLE ENERGY, INC.",MONROE 35,4H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,7/1/2017,4/1/2018,400524,225125,291879,299997,1751,2,1318,741,3222,6830,4281,152491,263324,196378,205281,,,,,,,,,,,,,,,,1353,2216,10332258,1722,16210,33018,20828,,,,,,,1640,1779.118,1780,562.076,610.3,490.9,68708,2,41932,2,53383,2,320,2,10768,15168,,47,7/26/2017,1,1,10,ENERGY TRANSFER COMPANY,"PLAINS MARKETING, L.P.",42417,8/15/2014,15300,,4400,WOLFBONE,TX,8,PERMIAN BASIN,USA,35,0,0,44,6,H&GN RR CO,(N/A),P-440,31.3409217,-103.4592412,ROSETTA RESOURCES OPERATING LP,225125,400524,299997,129032008
42389344110000,"NOBLE ENERGY, INC.",TRIGGER 40,6H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,5/1/2017,4/1/2018,4770,3662,4457,10175,27,0,14,11,1142,1778,3214,3169,4244,3876,8848,3662,4770,4457,27,10175,,,,,,,,,,,22,25,159300,27,75,42,201,,,,,,,1120,1302.567,1300,767.715,891.1,1785.7,1778,1,1142,1,1438,1,9,1,10986,15065,,45.48,5/15/2017,1,1,11,ENERGY TRANSFER COMPANY,EASTEX CRUDE COMPANY,42410,8/29/2014,15175,,4079,WOLFBONE,TX,8,PERMIAN BASIN,USA,40,0,0,1362,5,H&GN RR CO,(N/A),P-440,31.3625209,-103.5463774,ROSETTA RESOURCES OPERATING LP,3662,4770,10175,129032009
42389344410000,"NOBLE ENERGY, INC.",PONY DEAL UNIT A 12,1H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2017,4/1/2018,241261,133949,174159,505556,1045,1,538,293,8670,13602,56163,52859,88791,67658,310757,110305,195569,142900,857,447976,,,,,,,,,,,306,489,2324129,387,8754,16940,21317,27164,42339,188263,,,,1600,1862.827,1800,536.818,626.3,516.8,31313,8,15541,8,20760,8,125,8,10803,15500,,43.2,2/6/2017,1,1,15,ENERGY TRANSFER COMPANY,SHELL TRADING (US) COMPANY,46126,1/6/2015,15605,,4697,WOLFBONE,TX,8,PERMIAN BASIN,USA,12,0,0,1977,C7,PSL,(N/A),P-440,31.3218684,-103.3966225,ROSETTA RESOURCES OPERATING LP,106785,198922,317293,129032010
42389344830000,"NOBLE ENERGY, INC.",CITY OF PECOS 15-16,2HB,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,5/1/2017,4/1/2018,450884,190605,265752,423840,1595,2,1235,522,19579,38530,43548,113246,237439,152819,251875,190605,450884,265752,1595,423840,,,,,,,,,,,941,1881,7526333,1254,9417,25939,20929,,,,,,,2000,2365.541,2370,422.736,500.2,363,56428,2,28227,2,37632,2,226,2,10700,15061,,40,5/9/2017,1,1,12,ENERGY TRANSFER COMPANY,EASTEX CRUDE COMPANY,40982,10/15/2014,15215,,4361,WOLFBONE,TX,8,PERMIAN BASIN,USA,15,0,0,428,5,H&GN RR CO,(N/A),P-440,31.3751085,-103.5248444,ROSETTA RESOURCES OPERATING LP,190605,450884,423840,129032012
42389344240000,"NOBLE ENERGY, INC.",CALAMITY JANE,2101H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,6/1/2016,4/1/2018,2062582,421263,765027,787869,4590,5,1938,363,21642,74200,41854,199367,879235,345906,390809,307206,1457345,550097,3301,593360,,,,,,,,,,,1339,5241,13275355,2213,10360,48883,16242,290068,1358977,562293,,,,3910,5363.047,4900,186.461,255.5,211.9,174491,3,41513,2,69959,3,420,3,10892,15751,,43,6/12/2016,1,1,23,ENERGY TRANSFER COMPANY,EASTEX CRUDE COMPANY,45695,9/23/2014,15875,,4859,WOLFBONE,TX,8,PERMIAN BASIN,USA,22,0,0,4894,C6,PSL,(N/A),P-440,31.3323893,-103.3423508,ROSETTA RESOURCES OPERATING LP,131195,703605,225576,129062786
42389345970000,"NOBLE ENERGY, INC.",CITY OF PECOS 24 UNIT A,1H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,8/1/2017,4/1/2018,341836,171620,228593,544209,1372,1,1252,629,19948,36035,63255,136983,262510,180735,434374,,,,,,,,,,,,,,,,863,1619,6797300,1133,8924,21511,28298,,,,,,,1880,1991.819,1990,502.054,533.2,414.9,51709,3,26269,3,34887,3,209,3,10950,15458,,43.5,1/19/2015,1,1,9,ENERGY TRANSFER COMPANY,EASTEX CRUDE COMPANY,46468,12/15/2014,15573,,4508,WOLFBONE,TX,8,PERMIAN BASIN,USA,31,0,0,436,5,H&GN RR CO,(N/A),P-440,31.3721687,-103.5095459,ROSETTA RESOURCES OPERATING LP,171620,341836,544209,129075989
42389346230000,"NOBLE ENERGY, INC.",SAM PREWITT 255 UNIT B,2H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,12/1/2016,4/1/2018,261590,188194,231792,524449,1391,1,392,272,21724,24427,48598,109222,149468,134133,298261,155027,216060,191037,1146,429297,,,,,,,,,,,734,999,5403871,901,2418,2413,6947,96360,130025,261523,,,,1360,1432.639,1390,698.012,734.8,1002.1,30972,2,22758,2,27920,2,168,2,10500,13917,,41,12/1/2016,1,1,17,ENERGY TRANSFER COMPANY,SHELL TRADING (US) COMPANY,42418,12/22/2014,14032,,3417,WOLFBONE,TX,8,PERMIAN BASIN,USA,255,0,0,513,13,H&GN RR CO,(N/A),P-440,31.2502391,-103.5168885,ROSETTA RESOURCES OPERATING LP,91834,131565,262926,129076149
42389344920000,"ANADARKO E&P ONSHORE, LLC",CHEYENNE 57-3-13,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,10/1/2016,4/1/2018,613383,91781,194012,490420,1164,1,1165,170,2540,17590,14064,24705,153295,50254,122565,56882,348880,115029,690,278941,,,,,,,,,,,170,1044,2063742,344,5775,49510,39585,34875,214474,171480,1/20/2017,2455,2908,,7009.964,6680,142.654,0,116.6,61179,7,10170,7,20367,7,122,7,10694,14840,0.76,52.1,10/10/2016,1,1,17,,,277704,10/22/2014,15020,,4146,PHANTOM,TX,8,PERMIAN BASIN,USA,13,0,0,905,57 T3S,T&P RR CO,(N/A),P-440,31.7241297,-103.9118567,ANADARKO E&P ONSHORE LLC,56906,398909,318940,129084237
42389343870000,"PDC PERMIAN, INC.",HANGING H STATE 70,3H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,8/1/2016,4/1/2018,1072306,247485,426203,772104,2557,3,1317,271,1488,4233,4193,114099,429555,185692,328281,180935,750206,305969,1836,550330,,,,,,,,,,,738,2427,6857633,1143,5681,31226,18961,151563,604835,452673,,,,3290,4873.449,4330,205.193,304.3,181.9,98800,3,29346,3,45813,3,275,3,10665,15221,,45,8/28/2016,1,1,21,"EAGLECLAW MIDSTREAM VENTURES,LLC",BP PRODUCTS NORTH AMERICA INC.,42421,11/13/2014,15415,,4556,WOLFBONE,TX,8,PERMIAN BASIN,USA,70,0,0,2381,4,H&GN RR CO,(N/A),P-440,31.4384468,-103.5360794,"PDC PERMIAN, INC.",95922,467471,319431,129090117
42389346010000,"NOBLE ENERGY, INC.",JERSEY LILLY 17,1HB,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,11/1/2016,4/1/2018,439573,161516,234778,222145,1409,1,706,225,16714,33104,51778,87298,209958,122291,156465,131569,343098,188752,1133,195643,,,,,,,,,,,615,1273,4966032,828,4343,17324,3843,87298,209958,156465,,,,2070,3093.791,2720,323.228,483.4,250.7,49083,6,19080,2,25658,2,154,2,10760,15308,,44,11/7/2016,1,1,18,ENERGY TRANSFER COMPANY,EASTEX CRUDE COMPANY,46974,11/13/2014,15420,,4548,WOLFBONE,TX,8,PERMIAN BASIN,USA,18,0,0,1332,5,H&GN RR CO,(N/A),P-440,31.392725,-103.5416381,ROSETTA RESOURCES OPERATING LP,74218,229615,65680,129112599
42389346260000,"NOBLE ENERGY, INC.",CALAMITY JANE,2001H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2016,4/1/2018,924282,141723,295770,259154,1775,2,617,82,14797,66861,28570,71163,411340,139720,139036,101903,623557,205829,1235,193410,134700,875639,280640,1684,248066,,,,,,672,3708,7741484,1290,2392,15836,3745,63347,434797,115326,,,,5520,7592.767,6520,131.704,181.3,151,114940,2,20841,2,39998,2,240,2,11741,15953,,44.2,2/10/2016,1,1,27,ENERGY TRANSFER COMPANY,EASTEX CRUDE COMPANY,45695,8/5/2015,16072,,4212,WOLFBONE,TX,8,PERMIAN BASIN,USA,21,0,0,4893,C6,PSL,(N/A),P-440,31.3459111,-103.3390449,ROSETTA RESOURCES OPERATING LP,29585,224632,48754,129529885
42389342950000,"ANADARKO E&P ONSHORE, LLC",SHOSHONI 55-4-43,1H,WELL,REEVES (TX),WOLFCAMP,GAS,INACTIVE,H,1/1/2017,1/1/2017,,545,545,0,3,0,,,545,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,545,,0,,,,10/1/2016,0,0,,,0,,0,,,,545,1,545,1,3,1,11040,15851,,,1/24/2017,1,1,1,DELAWARE BASIN JV GATHERING LLC,"RIO ENERGY INTERNATIONAL, INC.",278902,5/27/2015,16015,,4811,PHANTOM,TX,8,PERMIAN BASIN,USA,3,0,0,816,55 T5S,T&P RR CO,(N/A),P-440,31.5333687,-103.7544314,ANADARKO E&P ONSHORE LLC,545,,0,129551024
42389345640000,"ANADARKO E&P ONSHORE, LLC",BANNER 57-1-21,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,12/1/2016,4/1/2018,898394,186930,336662,488831,2020,2,2274,472,470,,0,41729,188637,73169,102641,145296,699922,261950,1572,380839,,,,,,,,,,,1,0,3097,1,1921,8115,4415,14741,65660,35727,4/28/2017,1875,2240,0,4836.163,4810,206.776,,236.7,122977,2,26988,6,47484,6,285,6,10287,14747,0.78,48.9,12/25/2016,1,1,15,DELAWARE BASIN JV GATHERING LLC,TRAFIGURA TRADING LLC,279043,10/23/2014,14922,,4460,PHANTOM,TX,8,PERMIAN BASIN,USA,21,0,0,605,57T1S,T&P RR CO,(N/A),P-440,31.9555796,-103.9728174,ANADARKO E&P ONSHORE LLC,172189,832734,453104,129551034
42389348780000,"ANADARKO E&P ONSHORE, LLC",KAYCEE 57-3-45,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,11/1/2016,4/1/2018,546936,85780,176936,176772,1062,1,1360,213,973,5257,1699,12394,77479,25307,25041,48354,294066,97365,584,95043,,,,,,,,,,,17,150,253323,42,6637,44115,14258,12394,77479,25041,11/8/2016,1565,1635,,6397.092,6380,156.321,0,150.4,67561,6,10889,6,22149,6,133,6,10210,14214,0.79,52.9,11/4/2016,1,1,15,DELAWARE BASIN JV GATHERING LLC,"RIO ENERGY INTERNATIONAL, INC.",278913,7/14/2015,14377,,4004,PHANTOM,TX,8,PERMIAN BASIN,USA,45,0,0,921,57 T3S,T&P RR CO,(N/A),P-440,31.6639685,-103.975617,ANADARKO E&P ONSHORE LLC,73386,469457,151731,129551291
42389344930000,"ANADARKO E&P ONSHORE, LLC",CHEYENNE 57-3-13,3H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,10/1/2016,4/1/2018,744776,136402,260531,884039,1563,2,1530,276,1031,6485,7698,27215,140521,50635,166797,81533,433432,153772,923,514479,,,,,,,,,,,223,1123,2461194,410,7126,41740,49545,38830,200603,238114,1/17/2017,2438,2908,,5577.143,5460,179.303,0,170.7,65073,8,12343,8,23189,8,139,8,10417,14768,0.78,50.4,10/5/2016,1,1,17,,,279227,11/5/2014,14945,,4351,PHANTOM,TX,8,PERMIAN BASIN,USA,13,0,0,905,57 T3S,T&P RR CO,(N/A),P-440,31.7241292,-103.911912,ANADARKO E&P ONSHORE LLC,97572,544173,645925,129563789
42389345620000,"ANADARKO E&P ONSHORE, LLC",BIG HORN STATE 56-2-9 UNIT,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,11/1/2016,4/1/2018,450638,65689,140795,413961,845,1,996,145,608,7593,6975,13581,95600,29514,87820,42851,293108,91702,550,269252,,,,,,,,,,,55,355,681893,114,2555,18177,16698,13581,95600,87820,3/15/2017,2456,2895,,6813.503,6860,146.767,0,140.6,43590,13,6871,13,14136,13,85,13,10952,15323,0.77,50.7,11/1/2016,1,1,16,DELAWARE BASIN JV GATHERING LLC,TRAFIGURA TRADING LLC,279162,1/28/2015,15510,,4371,PHANTOM,TX,8,PERMIAN BASIN,USA,9,0,0,580,56T2S,T&P RR CO,(N/A),P-440,31.855372,-103.8600653,ANADARKO E&P ONSHORE LLC,52108,355038,326141,129563790
42389348310000,"ANADARKO E&P ONSHORE, LLC",SHERIDAN 55-4-5,1H,WELL,REEVES (TX),WOLFCAMP,GAS,INACTIVE,H,1/1/2017,7/1/2017,2277,2051,2431,6719,15,0,,0,2048,2277,6719,2050,2277,2430,6719,,,,,,,,,,,,,,,,0,0,400,0,1,,0,,,,1/16/2017,2029,2660,,1110.19,1110,900.747,0,,2277,1,2048,1,2428,1,15,1,11001,15108,0.79,48.2,1/12/2017,1,1,3,DELAWARE BASIN JV GATHERING LLC,"RIO ENERGY INTERNATIONAL, INC.",279250,5/4/2015,15290,,4107,PHANTOM,TX,8,PERMIAN BASIN,USA,5,0,0,795,55 T4S,T&P RR CO,(N/A),P-440,31.6228236,-103.773753,ANADARKO E&P ONSHORE LLC,2051,2277,6719,129563800
42389349340000,"ANADARKO E&P ONSHORE, LLC",HARRISON UNIT 2-38,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,1/1/2016,4/1/2018,1602339,198189,465245,1244038,2791,3,2970,335,5871,,0,16917,95668,32862,74276,31914,216063,67925,408,167750,165924,1299281,382471,2295,1008747,,,,,,163,1482,2463161,411,6651,65385,50764,71032,501275,389185,12/5/2016,3152,4239,,9078.245,8080,110.153,0,101.7,112569,13,13248,15,30459,17,183,17,11153,19242,0.71,48.7,1/5/2016,1,1,25,DELAWARE BASIN JV GATHERING LLC,"PLAINS MARKETING, L.P.",279253,9/19/2015,19410,,8089,PHANTOM,TX,8,PERMIAN BASIN,USA,38,0,0,3488,2,H&GN RR CO,(N/A),P-440,31.6536684,-103.6525649,ANADARKO E&P ONSHORE LLC,121286,1101064,854853,129563817
42389349620000,"ANADARKO E&P ONSHORE, LLC",POWERS STATE UNIT 2-37,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,1/1/2016,4/1/2018,1322348,174564,394955,800250,2370,2,1772,206,1128,,0,21744,136313,44463,8584,66190,469162,144384,866,128446,159162,1182075,356175,2137,689798,,,,,,519,3258,6372276,1062,2907,31468,24778,88300,606519,305041,10/7/2016,2757,4515,6280,8866.143,7580,112.789,159.3,92.4,94472,1,15054,2,30799,2,185,2,11404,19524,0.72,47.7,1/27/2016,1,1,26,,,279292,10/30/2015,19705,0,8120,PHANTOM,TX,8,PERMIAN BASIN,USA,37,0,0,45,2,H&GN RR CO,(N/A),P-440,31.6555765,-103.6546322,ANADARKO E&P ONSHORE LLC,70082,621357,489260,129563824
42389344810000,"ANADARKO E&P ONSHORE, LLC",BANNER 57-1-21,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,12/1/2016,4/1/2018,946383,94407,252137,513589,1513,2,2373,236,907,,0,20851,218086,57199,118352,68728,708744,186852,1121,384625,,,,,,,,,,,15,288,374968,62,1050,9518,5165,8492,86739,47072,4/28/2017,2674,3309,19770,10005.75,10020,99.943,50.6,110.3,136225,10,12386,11,35090,11,211,11,11037,15223,0.77,52.1,12/30/2016,1,1,15,DELAWARE BASIN JV GATHERING LLC,TRAFIGURA TRADING LLC,279225,10/22/2014,15400,,4186,PHANTOM,TX,8,PERMIAN BASIN,USA,21,0,0,605,57T1S,T&P RR CO,(N/A),P-440,31.9555801,-103.9728975,ANADARKO E&P ONSHORE LLC,85915,859644,466517,129564035
42389348890000,"ANADARKO E&P ONSHORE, LLC",CASPER 57-2-11,1H,WELL,REEVES (TX),WOLFCAMP,GAS,INACTIVE,H,11/1/2016,11/1/2016,223,7,44,0,0,0,,,7,223,0,,,,,,,,,,,,,,,,,,,,0,0,,0,7,223,0,,,,10/1/2016,0,0,,31857.143,31860,31.39,0,31.4,223,1,7,1,44,1,0,1,,,,,8/31/2015,1,1,1,DELAWARE BASIN JV GATHERING LLC,EASTEX CRUDE COMPANY,279239,8/8/2015,14640,,,PHANTOM,TX,8,PERMIAN BASIN,USA,11,0,0,1019,57T2S,T&P RR CO,(N/A),P-440,31.8552996,-103.9263774,ANADARKO E&P ONSHORE LLC,7,223,0,129564044
42389349200000,"ANADARKO E&P ONSHORE, LLC",STRAIN STATE UNIT 2-26,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,8/1/2016,4/1/2018,1493465,316427,565338,1126466,3392,3,2578,530,6029,25828,19481,70717,307852,122026,232202,183111,844824,323915,1943,637220,,,,,,,,,,,194,884,2049133,342,10955,54084,40794,126982,572232,431614,10/11/2016,2535,2980,4550,4862.799,4720,205.643,219.7,202.6,98289,12,19911,12,36293,12,218,12,11286,20839,0.82,46.3,8/10/2016,1,1,21,DELAWARE BASIN JV GATHERING LLC,"PLAINS MARKETING, L.P.",279175,7/30/2015,21046,,9553,PHANTOM,TX,8,PERMIAN BASIN,USA,26,0,0,5634,2,H&GN RR CO,(N/A),P-440,31.6831895,-103.6515337,ANADARKO E&P ONSHORE LLC,189445,921233,694852,129564078
42389349820000,"RESOLUTE NATURAL RES. CO., LLC",DURHAM SMITH FUENTE,201HL,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,7/1/2016,4/1/2018,955799,133282,292582,788422,1755,2,877,107,10923,67473,55657,69532,466228,147237,384585,105097,724496,225846,1355,597625,,,,,,,,,,,584,4039,7545710,1258,2284,22423,18496,94375,633422,522500,3/1/2017,505,800,6910,8285.835,7170,120.688,144.7,101.9,125215,2,18117,2,38986,2,234,2,11228,15628,0.71,50,7/1/2016,1,1,22,"DELAWARE BASIN MIDSTREAM, LLC",ENTERPRISE CRUDE OIL LLC,279607,9/10/2016,15735,,4400,PHANTOM,TX,8,PERMIAN BASIN,USA,47,0,0,599,56T2S,T&P RR CO,(N/A),P-440,31.7690467,-103.838666,"RESOLUTE NATURAL RES. CO., LLC",38907,322377,265922,129572983
42389349840000,"ATLANTIC RESOURCES COMPANY, LLC",STATE BB KING 32,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,2/1/2016,4/1/2018,495604,42771,125372,400191,752,1,535,40,3837,38690,59247,15325,151879,40638,232577,24260,250628,66031,396,294273,39486,439431,112724,676,375904,,,,,,101,1053,1662065,277,1074,25144,10871,18580,204529,168796,9/29/2016,144,325,10380,13423.773,11590,74.495,96.4,42.7,38690,1,3837,1,10285,1,62,1,9990,14394,0.78,53.4,2/1/2016,1,1,27,"EAGLECLAW MIDSTREAM VENTURES,LLC","PLAINS MARKETING, L.P.",279613,10/15/2015,14490,,4404,"FORD, WEST",TX,8,PERMIAN BASIN,USA,32,0,0,2642,56,PSL,(N/A),P-440,31.5532777,-103.9773861,"ATLANTIC RESOURCES COMPANY, LLC",14529,195034,84325,129574337
